video_id,sid_1,sid_2,sid_3,sid_4
5169,14,31,4,6
5170,25,13,5,4
5171,0,2,17,9
5172,8,28,1,25
5173,5,25,3,28
5174,1,24,13,26
5175,29,17,19,29
5176,2,16,7,30
5177,11,7,6,5
5178,20,28,14,19
5179,5,20,23,18
5180,17,8,8,12
5181,16,24,5,4
5182,18,27,1,12
5183,27,20,24,31
5184,20,24,11,29
5185,3,15,7,15
5186,17,16,3,3
5187,25,22,31,31
5188,6,11,9,29
5189,25,2,4,5
5190,1,0,29,16
5191,0,2,26,16
5192,1,6,1,11
5193,26,30,18,18
5194,20,7,27,24
5195,18,22,31,17
5196,20,10,14,31
5197,18,7,15,12
5198,6,12,9,30
5199,17,13,17,19
5200,7,2,15,1
5201,17,26,2,16
5202,26,13,10,11
5203,25,22,2,0
5204,14,21,8,6
5205,22,16,12,15
5206,11,31,14,12
5207,19,0,6,31
5208,23,12,14,2
5209,9,30,23,30
5210,20,7,1,15
5211,11,22,31,12
5212,14,13,28,2
5213,22,7,18,26
5214,25,25,7,31
5215,16,1,0,14
5216,2,21,13,11
5217,20,24,23,25
5218,9,10,4,10
5219,31,13,12,11
5220,18,30,14,22
5221,18,6,18,17
5222,3,4,13,21
5223,31,22,15,21
5224,27,20,27,5
5225,16,3,6,9
5226,3,1,24,25
5227,25,30,7,29
5228,31,22,8,0
5229,25,2,5,25
5230,20,30,27,17
5231,3,6,21,10
5232,5,0,14,14
5233,8,25,27,22
5234,9,0,16,10
5235,21,7,21,9
5236,23,24,14,5
5237,19,2,26,11
5238,14,16,31,17
5239,2,6,9,3
5240,16,10,28,17
5241,15,20,15,18
5242,20,18,4,18
5243,12,2,12,29
5244,21,5,12,23
5245,15,20,17,21
5246,14,29,17,23
5247,26,18,30,31
5248,9,26,5,29
5249,27,1,10,16
5250,25,28,18,10
5251,7,25,30,12
5252,31,22,7,15
5253,18,25,14,14
5254,15,26,12,4
5255,3,31,26,10
5256,15,27,15,19
5257,24,25,14,2
5258,16,31,3,12
5259,31,22,5,26
5260,13,28,0,10
5261,25,6,31,24
5262,25,22,18,28
5263,0,9,11,30
5264,20,6,5,18
5265,20,21,28,26
5266,24,31,3,15
5267,15,10,23,11
5268,28,4,28,2
5269,4,30,15,23
5270,20,0,3,28
5271,31,15,14,4
5272,18,22,23,21
5273,12,14,6,5
5274,28,21,22,3
5275,25,28,4,26
5276,7,13,10,30
5277,14,18,10,0
5278,0,0,11,15
5279,12,15,22,14
5280,0,19,23,4
5281,23,31,14,11
5282,25,9,28,28
5283,26,3,29,31
5284,0,15,11,24
5285,25,30,23,29
5286,16,14,23,26
5287,3,13,12,9
5288,14,8,19,30
5289,16,10,1,0
5290,12,3,4,17
5291,16,18,23,21
5292,9,7,17,12
5293,1,10,8,9
5294,0,25,18,2
5295,12,24,8,23
5296,16,7,5,25
5297,27,30,24,18
5298,12,17,13,6
5299,25,25,30,26
5300,31,7,8,21
5301,31,31,8,5
5302,15,6,8,0
5303,11,25,2,19
5304,31,6,31,11
5305,15,8,6,25
5306,13,13,19,14
5307,16,9,23,28
5308,9,28,26,5
5309,8,30,10,17
5310,12,26,16,4
5311,3,15,17,15
5312,0,7,0,22
5313,22,9,6,31
5314,16,26,0,9
5315,23,1,27,8
5316,9,13,24,18
5317,3,22,11,5
5318,2,16,9,22
5319,30,17,0,7
5320,7,0,4,12
5321,26,4,7,26
5322,24,6,0,31
5323,31,20,11,0
5324,31,3,2,26
5325,31,26,8,16
5326,24,5,28,12
5327,0,6,11,28
5328,20,26,4,21
5329,0,22,4,11
5330,18,28,14,1
5331,20,25,27,31
5332,18,18,5,26
5333,11,1,30,2
5334,24,0,1,31
5335,12,20,10,30
5336,0,28,8,11
5337,16,18,7,5
5338,8,19,18,19
5339,25,6,30,19
5340,25,6,10,18
5341,18,22,31,0
5342,24,31,28,31
5343,9,15,24,15
5344,7,25,16,29
5345,13,1,4,6
5346,1,26,31,12
5347,16,13,0,22
5348,15,3,17,5
5349,9,28,7,21
5350,23,28,5,31
5351,14,14,3,3
5352,26,7,10,26
5353,20,15,4,3
5354,1,25,22,26
5355,11,31,31,10
5356,15,9,3,19
5357,12,19,20,11
5358,19,4,21,0
5359,8,10,28,10
5360,14,31,29,2
5361,4,7,26,31
5362,14,5,29,24
5363,6,20,9,6
5364,15,20,3,30
5365,2,21,1,23
5366,20,13,17,31
5367,31,10,26,1
5368,21,7,5,10
5369,18,21,11,21
5370,20,26,4,10
5371,1,26,22,11
5372,9,10,6,17
5373,1,10,29,10
5374,2,21,10,12
5375,22,15,24,26
5376,11,14,6,23
5377,18,15,26,15
5378,9,25,17,21
5379,13,27,1,6
5380,28,5,22,6
5381,12,18,18,14
5382,24,30,4,1
5383,11,26,26,30
5384,20,9,14,3
5385,31,20,15,26
5386,1,28,14,5
5387,18,6,14,2
5388,22,12,10,17
5389,26,10,18,26
5390,16,20,4,4
5391,2,26,22,22
5392,14,13,11,4
5393,27,0,17,6
5394,24,20,29,5
5395,14,20,12,10
5396,18,15,15,0
5397,12,0,6,19
5398,28,23,15,17
5399,12,29,6,14
5400,9,26,0,28
5401,7,3,6,1
5402,23,18,23,5
5403,3,28,6,16
5404,18,22,13,10
5405,5,26,10,18
5406,27,28,27,29
5407,13,1,16,13
5408,12,8,15,18
5409,12,25,29,26
5410,6,11,23,3
5411,24,6,28,19
5412,9,0,17,15
5413,24,27,16,14
5414,14,7,6,24
5415,8,15,15,19
5416,0,2,11,4
5417,18,30,3,17
5418,1,24,29,31
5419,15,12,13,10
5420,18,22,31,17
5421,25,3,23,10
5422,14,0,1,12
5423,24,2,28,14
5424,15,13,7,13
5425,15,21,0,10
5426,3,1,15,28
5427,31,9,23,11
5428,11,0,16,22
5429,22,14,29,9
5430,31,30,10,0
5431,24,19,23,15
5432,25,18,14,31
5433,22,7,22,15
5434,11,7,0,31
5435,26,30,28,22
5436,19,9,8,12
5437,0,10,23,17
5438,26,30,23,22
5439,13,21,18,29
5440,31,10,23,5
5441,18,24,28,4
5442,5,22,12,28
5443,16,13,15,4
5444,31,24,7,6
5445,20,10,5,4
5446,11,28,24,11
5447,16,7,0,8
5448,20,0,23,19
5449,27,31,11,22
5450,27,3,24,23
5451,9,25,24,18
5452,14,2,3,5
5453,0,15,11,5
5454,25,28,26,1
5455,13,13,11,30
5456,1,13,28,2
5457,20,25,27,1
5458,11,11,17,23
5459,8,0,18,28
5460,21,12,22,7
5461,24,24,24,26
5462,9,28,12,22
5463,2,9,18,14
5464,22,26,9,15
5465,25,25,17,31
5466,19,6,21,17
5467,15,20,15,25
5468,8,24,10,30
5469,3,14,6,6
5470,31,5,12,22
5471,8,8,27,3
5472,24,28,11,25
5473,3,6,24,6
5474,23,5,13,22
5475,31,2,10,6
5476,6,1,20,10
5477,20,25,15,11
5478,20,24,31,18
5479,23,28,3,0
5480,31,13,12,14
5481,31,0,18,29
5482,14,9,4,11
5483,0,31,31,21
5484,31,9,5,15
5485,8,19,27,6
5486,15,2,18,26
5487,24,31,26,24
5488,22,3,16,11
5489,25,18,14,2
5490,31,30,26,22
5491,26,6,30,0
5492,1,5,25,6
5493,22,26,29,5
5494,19,1,4,22
5495,27,6,18,6
5496,13,21,17,30
5497,12,20,31,22
5498,11,12,13,25
5499,21,0,4,9
5500,8,6,8,19
5501,1,9,6,28
5502,31,26,30,19
5503,15,24,10,18
5504,27,9,23,21
5505,31,10,26,25
5506,14,26,12,4
5507,16,10,11,31
5508,26,27,16,1
5509,24,15,18,15
5510,21,0,17,19
5511,16,24,5,26
5512,16,0,31,31
5513,29,31,20,31
5514,22,17,12,30
5515,31,15,30,0
5516,31,3,14,25
5517,3,6,10,3
5518,15,27,0,0
5519,28,7,1,8
5520,24,21,3,30
5521,13,3,24,16
5522,29,13,23,22
5523,25,0,3,22
5524,14,2,17,24
5525,31,30,1,28
5526,24,7,15,6
5527,18,15,18,26
5528,15,20,13,22
5529,31,21,14,30
5530,25,30,7,24
5531,30,6,16,8
5532,12,22,19,13
5533,9,28,8,28
5534,20,18,23,16
5535,18,2,11,19
5536,15,15,11,22
5537,22,5,11,12
5538,12,26,8,9
5539,22,27,21,0
5540,26,3,15,9
5541,24,21,23,29
5542,25,25,17,30
5543,0,15,10,1
5544,8,24,31,19
5545,28,9,16,30
5546,0,25,10,3
5547,9,15,3,25
5548,5,28,10,11
5549,6,25,9,8
5550,14,22,21,2
5551,0,15,13,5
5552,26,9,11,12
5553,1,26,14,0
5554,8,3,27,11
5555,1,24,12,11
5556,7,9,8,18
5557,27,6,17,5
5558,12,3,16,11
5559,3,22,3,31
5560,11,9,26,16
5561,2,17,9,23
5562,26,28,15,28
5563,15,28,14,18
5564,22,22,21,3
5565,17,3,31,31
5566,31,3,2,22
5567,2,7,1,23
5568,11,0,15,15
5569,15,15,17,14
5570,25,9,11,11
5571,16,14,26,22
5572,21,31,14,9
5573,18,0,5,2
5574,11,10,3,17
5575,5,10,5,16
5576,11,6,1,28
5577,31,30,12,9
5578,20,15,12,3
5579,5,24,14,5
5580,19,22,8,3
5581,8,31,23,19
5582,20,24,14,26
5583,9,28,3,6
5584,8,22,15,22
5585,21,28,1,3
5586,18,0,15,31
5587,18,15,31,15
5588,20,25,18,21
5589,20,25,30,31
5590,15,10,4,4
5591,6,14,25,3
5592,4,7,3,30
5593,7,10,24,10
5594,5,22,18,21
5595,9,2,10,2
5596,0,28,18,3
5597,6,29,29,7
5598,25,26,3,3
5599,1,31,18,4
5600,26,28,23,15
5601,8,18,24,25
5602,0,1,23,25
5603,30,18,19,24
5604,15,19,5,30
5605,17,6,27,26
5606,14,6,16,6
5607,3,26,1,24
5608,11,9,6,11
5609,9,3,24,31
5610,31,6,30,1
5611,25,30,10,18
5612,24,11,26,23
5613,29,23,17,27
5614,0,31,1,25
5615,7,22,0,4
5616,3,26,7,10
5617,5,6,30,19
5618,7,26,22,17
5619,31,3,31,5
5620,16,5,1,14
5621,0,7,0,11
5622,28,21,6,6
5623,18,21,7,17
5624,20,31,18,2
5625,9,3,30,5
5626,14,2,11,18
5627,8,15,30,15
5628,31,10,23,4
5629,17,31,14,13
5630,24,0,11,30
5631,31,25,12,14
5632,3,6,14,4
5633,2,12,12,22
5634,9,2,4,30
5635,31,20,14,10
5636,20,6,14,24
5637,0,0,30,31
5638,25,25,14,30
5639,1,1,23,25
5640,25,3,11,30
5641,12,13,25,8
5642,20,28,11,26
5643,5,30,14,28
5644,25,7,23,26
5645,0,30,26,31
5646,3,24,8,21
5647,11,21,17,15
5648,15,9,12,2
5649,25,28,11,6
5650,18,0,5,29
5651,5,2,27,29
5652,24,24,28,11
5653,26,30,5,18
5654,25,20,14,26
5655,9,24,23,6
5656,25,18,15,17
5657,3,19,11,18
5658,8,3,27,29
5659,25,24,18,6
5660,24,6,11,15
5661,14,27,12,7
5662,14,13,23,29
5663,31,13,30,9
5664,29,27,2,5
5665,29,16,12,18
5666,25,18,5,18
5667,15,25,30,3
5668,27,18,27,10
5669,26,15,28,1
5670,3,26,17,5
5671,20,25,12,14
5672,11,20,31,12
5673,24,15,13,3
5674,29,21,22,8
5675,14,0,13,4
5676,18,6,18,17
5677,4,10,21,24
5678,29,9,16,29
5679,15,20,3,26
5680,24,30,16,9
5681,21,11,17,29
5682,11,11,17,23
5683,2,17,25,29
5684,4,4,27,10
5685,11,11,8,12
5686,24,5,23,14
5687,18,24,13,19
5688,27,1,1,17
5689,25,5,3,11
5690,25,25,17,31
5691,3,30,17,6
5692,28,5,22,0
5693,20,0,14,17
5694,7,22,12,24
5695,16,31,2,21
5696,31,6,10,11
5697,29,11,0,7
5698,8,10,13,30
5699,14,31,12,17
5700,8,25,30,1
5701,6,20,9,8
5702,16,19,4,3
5703,0,6,18,5
5704,9,30,7,22
5705,25,22,10,31
5706,0,0,7,10
5707,8,18,31,26
5708,25,7,15,26
5709,16,30,30,13
5710,31,24,0,19
5711,25,30,3,28
5712,12,16,12,2
5713,3,14,24,28
5714,20,3,5,30
5715,22,31,17,17
5716,9,30,15,0
5717,24,28,4,1
5718,11,9,4,6
5719,8,7,3,29
5720,15,21,31,21
5721,13,15,4,3
5722,8,24,28,14
5723,28,16,2,8
5724,28,1,6,9
5725,25,22,10,1
5726,7,31,10,4
5727,31,31,13,26
5728,31,18,31,26
5729,1,3,2,16
5730,7,19,3,10
5731,26,22,17,28
5732,15,15,7,11
5733,7,13,29,19
5734,16,5,14,14
5735,18,5,11,21
5736,14,19,12,17
5737,25,24,15,28
5738,20,5,15,22
5739,19,8,4,28
5740,24,11,6,25
5741,3,0,7,14
5742,6,6,27,14
5743,4,8,1,23
5744,8,2,27,3
5745,18,28,23,28
5746,25,28,18,26
5747,9,25,18,15
5748,18,2,30,21
5749,3,28,12,0
5750,26,5,28,1
5751,7,13,27,28
5752,27,31,4,22
5753,16,10,26,31
5754,9,21,18,26
5755,26,15,7,17
5756,27,22,24,17
5757,26,28,7,11
5758,20,30,18,19
5759,29,31,20,18
5760,15,24,23,2
5761,25,30,28,16
5762,16,13,16,28
5763,9,26,5,26
5764,25,3,17,15
5765,11,28,10,16
5766,31,3,24,2
5767,3,16,0,1
5768,8,3,11,22
5769,22,14,1,17
5770,9,22,11,15
5771,8,10,27,14
5772,25,26,11,18
5773,24,6,5,30
5774,28,8,25,12
5775,0,22,12,26
5776,13,5,23,29
5777,15,24,7,28
5778,8,25,14,31
5779,21,21,15,8
5780,8,5,7,5
5781,3,15,28,11
5782,0,0,10,21
5783,19,1,4,27
5784,5,6,28,21
5785,20,13,27,10
5786,23,4,11,21
5787,8,22,31,28
5788,12,11,16,17
5789,7,26,5,4
5790,6,0,16,8
5791,7,31,18,13
5792,14,9,7,18
5793,23,7,27,10
5794,7,20,12,14
5795,25,10,5,28
5796,29,17,29,29
5797,18,2,23,15
5798,31,28,11,0
5799,25,24,23,19
5800,13,31,13,15
5801,8,27,15,23
5802,4,26,26,2
5803,12,11,2,23
5804,16,6,0,21
5805,26,18,14,31
5806,25,2,5,26
5807,23,6,7,28
5808,20,26,18,5
5809,2,15,20,29
5810,0,28,7,29
5811,5,0,31,14
5812,4,16,22,9
5813,31,5,1,30
5814,25,3,24,22
5815,3,31,18,15
5816,18,15,3,4
5817,20,28,5,11
5818,31,13,3,12
5819,3,1,22,2
5820,25,28,17,3
5821,31,20,28,18
5822,28,24,28,12
5823,5,26,30,19
5824,0,0,1,0
5825,14,16,10,10
5826,14,1,22,12
5827,22,8,15,14
5828,22,16,25,15
5829,0,15,31,0
5830,9,26,5,10
5831,16,13,15,9
5832,18,6,7,15
5833,7,5,2,30
5834,14,31,6,5
5835,13,13,6,15
5836,25,24,30,31
5837,8,14,8,5
5838,13,27,1,29
5839,5,22,31,28
5840,11,3,31,11
5841,16,30,22,21
5842,18,0,18,17
5843,8,28,2,30
5844,14,21,4,9
5845,0,2,3,14
5846,22,18,4,4
5847,7,2,12,23
5848,7,1,8,30
5849,28,1,1,0
5850,18,28,12,17
5851,31,15,7,1
5852,13,27,23,15
5853,1,15,14,0
5854,5,5,15,26
5855,3,5,13,25
5856,20,13,24,1
5857,6,1,15,8
5858,0,30,17,14
5859,25,28,1,18
5860,17,26,19,12
5861,5,5,0,21
5862,25,9,11,22
5863,4,18,27,9
5864,4,11,7,0
5865,1,2,12,15
5866,2,12,26,13
5867,27,7,13,23
5868,2,31,29,5
5869,31,22,18,19
5870,11,5,1,1
5871,3,6,17,15
5872,14,27,13,15
5873,5,15,11,28
5874,20,24,27,25
5875,20,18,15,21
5876,31,6,30,26
5877,17,8,0,30
5878,24,28,28,12
5879,17,31,8,23
5880,9,20,3,18
5881,8,0,12,10
5882,2,16,15,18
5883,25,3,11,1
5884,22,9,29,1
5885,7,8,24,6
5886,0,19,8,22
5887,8,24,31,31
5888,16,7,17,1
5889,0,13,17,10
5890,9,6,17,22
5891,26,15,7,6
5892,9,15,11,30
5893,9,31,28,23
5894,31,6,17,10
5895,12,13,25,12
5896,25,30,23,21
5897,18,28,11,15
5898,17,9,14,0
5899,21,27,5,17
5900,13,1,29,13
5901,14,22,2,12
5902,4,2,30,5
5903,8,25,17,31
5904,3,28,24,30
5905,7,24,16,22
5906,3,2,17,9
5907,14,31,18,25
5908,18,5,23,28
5909,31,18,3,11
5910,15,5,30,6
5911,7,9,17,3
5912,24,9,30,24
5913,20,9,10,19
5914,25,26,30,21
5915,9,22,30,1
5916,23,4,16,26
5917,9,26,30,17
5918,24,15,11,6
5919,2,19,9,25
5920,6,4,0,2
5921,5,5,12,29
5922,8,10,7,29
5923,16,24,18,3
5924,8,0,31,18
5925,25,24,0,26
5926,14,5,4,31
5927,1,3,2,16
5928,14,19,2,16
5929,8,10,28,18
5930,1,22,7,12
5931,1,10,20,25
5932,0,24,26,1
5933,7,17,31,29
5934,16,7,1,3
5935,3,26,24,18
5936,12,12,10,7
5937,31,7,5,12
5938,26,8,15,4
5939,12,1,4,25
5940,7,6,5,4
5941,7,15,15,14
5942,0,7,8,3
5943,7,20,1,21
5944,25,25,24,26
5945,18,28,11,0
5946,0,21,24,9
5947,18,6,10,1
5948,1,13,17,4
5949,31,30,19,16
5950,5,24,7,25
5951,8,0,17,10
5952,29,4,19,6
5953,15,28,5,5
5954,2,5,21,14
5955,16,18,13,24
5956,20,15,18,3
5957,28,11,5,26
5958,3,10,28,0
5959,22,10,29,28
5960,18,27,18,17
5961,18,5,8,2
5962,15,13,17,31
5963,16,1,0,30
5964,16,21,7,6
5965,13,25,16,1
5966,13,26,28,9
5967,18,5,12,21
5968,9,28,24,17
5969,11,9,6,11
5970,16,16,7,24
5971,8,10,6,17
5972,24,18,13,26
5973,27,2,1,26
5974,5,25,30,16
5975,13,14,10,31
5976,20,21,12,25
5977,31,18,17,29
5978,15,15,1,28
5979,20,25,10,14
5980,15,25,28,14
5981,25,10,24,28
5982,3,7,5,6
5983,14,10,11,5
5984,12,19,28,9
5985,16,13,17,25
5986,14,8,20,28
5987,18,30,28,28
5988,8,24,4,28
5989,11,1,31,18
5990,9,31,18,21
5991,16,31,14,12
5992,13,1,29,11
5993,22,6,4,25
5994,25,14,17,21
5995,25,6,18,19
5996,25,24,4,26
5997,16,5,4,26
5998,9,22,10,1
5999,16,6,23,18
6000,18,1,17,28
6001,7,12,11,4
6002,9,9,14,28
6003,16,12,14,17
6004,16,5,31,26
6005,25,28,31,1
6006,22,1,21,24
6007,17,16,12,0
6008,28,10,14,12
6009,16,15,10,24
6010,14,12,23,2
6011,15,10,23,19
6012,24,14,6,26
6013,25,14,1,1
6014,11,28,2,22
6015,7,13,3,4
6016,0,8,23,3
6017,26,1,2,1
6018,25,15,11,18
6019,30,29,20,23
6020,15,19,17,17
6021,28,8,31,2
6022,26,30,28,24
6023,31,3,15,31
6024,14,27,11,10
6025,16,10,23,18
6026,1,18,2,11
6027,13,0,1,3
6028,20,10,7,19
6029,12,18,28,31
6030,15,16,23,4
6031,22,24,7,31
6032,24,0,13,3
6033,13,1,31,4
6034,0,12,1,28
6035,17,20,1,10
6036,13,21,4,22
6037,25,0,10,11
6038,9,25,26,26
6039,8,28,15,19
6040,19,15,27,30
6041,4,1,19,17
6042,0,25,2,30
6043,19,28,26,6
6044,22,6,7,23
6045,13,0,7,4
6046,25,30,24,28
6047,1,20,13,26
6048,25,6,17,21
6049,3,10,28,2
6050,18,0,15,19
6051,11,9,10,11
6052,0,22,16,12
6053,15,20,1,21
6054,30,8,9,16
6055,25,14,17,17
6056,28,21,23,3
6057,3,20,3,26
6058,31,15,10,4
6059,5,28,10,11
6060,6,2,12,10
6061,17,0,7,0
6062,18,9,10,2
6063,28,16,4,15
6064,8,3,3,12
6065,6,0,22,5
6066,18,14,17,16
6067,18,25,28,26
6068,18,0,10,18
6069,2,1,3,1
6070,12,25,2,24
6071,18,7,23,26
6072,22,26,1,28
6073,31,31,11,29
6074,1,5,22,11
6075,18,9,17,15
6076,8,25,30,31
6077,16,24,18,21
6078,25,28,16,18
6079,13,0,6,26
6080,30,17,22,8
6081,18,31,28,28
6082,12,16,4,26
6083,21,16,27,31
6084,31,3,5,28
6085,3,7,23,12
6086,7,6,0,0
6087,14,3,31,19
6088,14,27,12,7
6089,11,5,13,18
6090,6,13,4,17
6091,12,19,12,17
6092,3,8,16,4
6093,1,16,29,30
6094,6,12,19,23
6095,17,6,22,16
6096,31,3,14,12
6097,8,28,27,24
6098,23,10,16,31
6099,26,5,7,26
6100,0,22,30,18
6101,25,24,3,28
6102,18,28,7,11
6103,30,17,28,24
6104,11,13,18,28
6105,0,31,18,22
6106,12,1,21,16
6107,22,19,30,2
6108,21,16,13,2
6109,8,5,11,21
6110,8,30,18,18
6111,1,7,7,1
6112,25,0,28,26
6113,28,1,0,0
6114,31,15,5,18
6115,8,25,11,4
6116,3,6,17,6
6117,14,31,4,26
6118,14,11,12,1
6119,3,3,18,15
6120,2,16,29,18
6121,15,13,17,6
6122,15,13,27,29
6123,20,15,28,28
6124,24,0,18,2
6125,7,3,3,12
6126,5,25,30,19
6127,16,22,30,31
6128,8,25,5,17
6129,5,28,27,21
6130,12,4,10,16
6131,20,25,23,16
6132,28,4,4,14
6133,12,31,17,23
6134,1,17,2,8
6135,11,13,16,29
6136,5,14,22,21
6137,8,9,10,28
6138,21,9,29,5
6139,17,6,24,3
6140,20,19,14,21
6141,12,6,16,8
6142,13,3,31,30
6143,18,0,31,26
6144,25,28,17,5
6145,24,28,31,18
6146,16,22,18,14
6147,14,29,15,1
6148,25,19,18,22
6149,7,19,4,30
6150,24,9,7,10
6151,2,13,2,3
6152,25,18,14,31
6153,16,10,14,4
6154,14,5,4,4
6155,5,28,15,19
6156,11,20,24,1
6157,25,18,18,4
6158,16,15,1,31
6159,20,9,11,3
6160,25,22,6,31
6161,28,8,25,12
6162,24,31,11,17
6163,11,31,24,16
6164,17,10,23,10
6165,26,7,24,22
6166,14,27,22,13
6167,25,3,7,4
6168,2,24,9,22
6169,17,26,22,2
6170,9,22,18,31
6171,7,24,10,29
6172,11,3,8,3
6173,25,22,24,26
6174,18,9,11,9
6175,31,9,28,12
6176,8,7,13,1
6177,12,21,4,12
6178,7,28,17,19
6179,16,19,11,6
6180,24,7,13,9
6181,17,13,22,18
6182,31,25,11,14
6183,28,5,29,12
6184,19,30,26,17
6185,19,14,5,0
6186,18,22,8,5
6187,20,28,10,11
6188,0,6,3,4
6189,16,15,24,5
6190,28,17,4,14
6191,6,27,21,19
6192,8,3,3,18
6193,11,3,16,18
6194,24,31,11,2
6195,24,15,30,15
6196,20,31,18,14
6197,0,11,11,8
6198,15,20,15,14
6199,0,9,5,26
6200,3,15,24,24
6201,22,4,1,6
6202,11,30,24,7
6203,9,0,23,10
6204,9,6,24,21
6205,14,8,16,0
6206,11,5,4,5
6207,24,30,10,17
6208,9,25,24,25
6209,2,12,18,30
6210,21,13,23,4
6211,13,5,0,24
6212,16,20,31,10
6213,26,28,7,6
6214,26,25,30,1
6215,15,24,17,18
6216,18,24,7,19
6217,8,20,23,25
6218,27,8,23,18
6219,25,3,18,22
6220,15,12,27,10
6221,18,18,15,31
6222,12,11,17,23
6223,8,24,23,11
6224,3,8,2,9
6225,16,13,15,9
6226,8,24,18,19
6227,9,10,23,28
6228,8,28,7,0
6229,22,14,18,23
6230,23,1,23,24
6231,7,19,3,15
6232,25,15,0,4
6233,4,29,10,27
6234,0,31,26,14
6235,25,21,3,25
6236,2,3,9,18
6237,12,7,2,4
6238,0,31,3,11
6239,16,14,6,26
6240,16,28,5,5
6241,29,16,16,8
6242,26,18,18,26
6243,22,28,3,4
6244,18,6,13,14
6245,9,30,23,11
6246,18,18,13,18
6247,16,31,16,15
6248,18,25,15,26
6249,24,19,1,17
6250,26,30,18,28
6251,13,9,14,8
6252,6,0,29,16
6253,8,25,30,6
6254,8,25,5,25
6255,0,26,28,2
6256,13,5,6,24
6257,16,22,10,29
6258,18,20,23,18
6259,13,12,8,10
6260,4,1,3,0
6261,16,24,28,4
6262,16,6,16,24
6263,26,9,24,17
6264,18,19,14,28
6265,0,0,1,25
6266,31,22,7,21
6267,6,26,8,6
6268,16,26,31,24
6269,20,19,11,3
6270,22,8,4,5
6271,11,2,30,2
6272,1,26,15,14
6273,11,18,12,0
6274,20,31,28,25
6275,3,25,15,25
6276,20,28,7,16
6277,1,3,3,3
6278,29,9,2,3
6279,11,1,31,16
6280,4,0,22,9
6281,20,22,27,31
6282,14,14,0,3
6283,9,21,7,25
6284,16,31,16,0
6285,8,7,1,24
6286,16,21,31,14
6287,8,27,11,22
6288,26,22,30,26
6289,8,31,28,18
6290,25,25,30,18
6291,2,5,22,4
6292,9,0,26,1
6293,25,25,17,16
6294,26,28,18,21
6295,24,14,31,6
6296,31,5,13,29
6297,0,10,17,24
6298,1,30,23,28
6299,20,5,23,30
6300,22,19,13,22
6301,18,6,5,22
6302,18,10,4,14
6303,2,6,18,4
6304,11,2,7,23
6305,26,30,17,21
6306,0,31,17,17
6307,26,0,18,28
6308,6,13,9,22
6309,18,30,28,3
6310,5,22,14,14
6311,31,0,3,18
6312,25,30,30,22
6313,0,24,5,11
6314,8,24,17,14
6315,31,22,6,31
6316,13,13,11,28
6317,31,19,14,4
6318,24,5,30,3
6319,27,11,5,19
6320,8,3,3,21
6321,11,15,10,4
6322,21,6,16,6
6323,11,9,6,1
6324,11,26,26,2
6325,25,9,28,26
6326,5,5,28,18
6327,0,14,24,6
6328,4,0,21,9
6329,20,20,0,4
6330,1,0,1,2
6331,22,5,7,10
6332,23,18,11,22
6333,11,15,18,5
6334,18,0,28,18
6335,31,9,24,5
6336,22,24,16,30
6337,11,6,0,6
6338,27,11,7,24
6339,26,26,7,24
6340,18,0,23,18
6341,15,10,27,9
6342,6,31,10,1
6343,7,24,12,18
6344,20,13,7,11
6345,18,6,13,21
6346,14,1,28,3
6347,16,19,22,11
6348,27,31,29,6
6349,12,29,18,11
6350,31,18,12,17
6351,5,26,5,18
6352,25,28,10,28
6353,18,5,12,29
6354,15,22,0,12
6355,25,5,18,17
6356,27,0,27,8
6357,25,18,3,28
6358,18,25,17,3
6359,31,28,5,13
6360,0,0,26,29
6361,20,25,18,21
6362,0,13,6,28
6363,26,22,1,26
6364,15,22,31,19
6365,13,4,11,15
6366,0,25,28,3
6367,31,9,11,11
6368,31,14,0,9
6369,1,14,2,16
6370,14,10,30,29
6371,1,10,16,24
6372,3,2,16,30
6373,7,25,31,28
6374,24,22,0,1
6375,5,28,14,30
6376,0,15,10,16
6377,25,13,30,1
6378,12,26,19,24
6379,8,22,23,31
6380,25,0,14,21
6381,20,26,30,25
6382,11,7,6,16
6383,3,31,23,15
6384,14,18,1,23
6385,15,9,0,24
6386,17,31,0,13
6387,9,30,23,22
6388,11,5,1,1
6389,8,24,10,31
6390,29,17,19,1
6391,21,8,28,12
6392,11,20,6,5
6393,12,31,15,16
6394,0,9,31,11
6395,26,28,14,6
6396,12,26,8,4
6397,23,6,18,31
6398,15,24,28,19
6399,4,6,16,9
6400,26,25,10,28
6401,30,5,29,25
6402,25,30,17,18
6403,15,5,30,26
6404,15,3,23,18
6405,23,20,14,4
6406,31,21,14,17
6407,1,19,5,16
6408,11,26,24,18
6409,9,22,8,12
6410,12,7,31,30
6411,22,19,24,26
6412,20,15,27,6
6413,2,15,2,8
6414,7,27,12,16
6415,1,12,18,24
6416,17,26,17,23
6417,3,28,28,30
6418,8,25,7,31
6419,22,9,17,11
6420,9,24,15,11
6421,30,17,9,23
6422,8,20,23,18
6423,7,8,14,19
6424,9,22,16,4
6425,1,13,14,3
6426,2,0,21,11
6427,5,28,7,19
6428,0,21,17,6
6429,21,21,6,26
6430,18,6,28,21
6431,18,24,17,9
6432,24,31,11,21
6433,2,0,9,1
6434,24,20,6,5
6435,28,4,2,14
6436,11,13,30,6
6437,9,30,23,22
6438,11,18,18,30
